,Número da Página,Texto da Página,Tempo de Processamento (s)
28,29,"ESSSSSSSSDDD55DDDDD5D=D=D=D5D==D====D=5======

HOTEL SÃO GERALDO
T. DE ALMEIDA - ME
RUA AUGUSTO SEVERO Nº 30 CENTRO 59650000
MOSSORO RN Fone. :8433312628 Fax.:8433312628
C.N.P.J 35.645.019/0001-70 Ins.Estadual:

SECRETARIA ESPECIAL DE ADMINISTRAÇÃO DA REPUPLICA

Map: Com Cafe

+>>>>D0>0>00202020200 2022202022 2222222222 2222222222 2222222222 0022002220 0000220 ————— +
| Nr.da Reserva.: 00010310 Padrao/Tipo..: STD/DBL GERALDO CARNEIRO
| Chegada.......: 20/06/2021 dom Room Night./.: 4 Saida.: 24/06/2021 qui |
| Nr.do Voucher.: / |
| Hospede (s)....: GHILHERME CALS THEOPHILO GASPAR/ I
| |
| Nome Empresa..: 00190-SECRETARIA ESPECIAL DE ADMINISTRAÇÃO DA |
| I
| Telefone......: |
| Quant. Pessoas.: 1/0 Forma de Pag.: 1 - Hospede
+>————————— +=>>>0>>02000000 0000202020 2222022222 22-22. >>> ———————— +
| Data | Descricao dos Produtos/Servicos Comanda |
+-————————— +->00000000020200000200 0020200222 2.222.222 >>> ————————— +
| |DIARIA |
[20/06/2021 | 1 DIARIA INTEIRA 00000000 |
|2 06/2021 | 1 DIARIA INTEIRA 00000000 |
[As st) 1 DIARIA INTEIRA 00000000 |
[23/06/2021 | 1 DIARIA INTEIRA 00000000 |
+-————————— ===>>> >0>00>0000 0000000000 2020020002 2222222 22 == = —— — — — +
DIARIA |
e Só o a a SS e e 2 1 O O e e O e | a a O e e a e o O e O | | q +
GERALDO CARNEIRO TOTAL DO EXTRATO

TAXA SERVICO
TOTAL GERAL

ecran

RESERVADO

Ped

Pagina.: 01

|
100,00 |
100,00 |
100,00 |
100,00 |

0,007
400,00

",3.577122688293457
29,30,,1.1595029830932617
30,31,"T. DE ALMEIDA - ME
RUA AUGUSTO SEVERO Nº 30 CENTRO 59650000
MOSSORO RN Fone.:8433312628 Fax.:8433312628
C.N.P.yJ 35.645.019/0001-70 Ins.Estadual:

+ BD ao a a mm gs ma e
| Nr.da Reserva.: 00010334 Padrao/Tipo..: STD/DBL GERALDO CARNEIRO
| Chegada.......: 20/06/2021 dom Room Night...: 4 Saida.: 24/06/2021 qui
| Nr.do Voucher.: /
| Hospede(s)....: RODRIGO CAETANO GOMESY
I
| Nome Empresa..: 00190-SECRETARIA ESPECIAL DE ADMINISTRAÇÃO DA
| SECRETARIA ESPECIAL DE ADMINISTRAÇÃO DA REPUPLICA
| Telefone...... F Map: Com Cafe
| Quant.Pessoas.: 1/0 Forma de Pag.: 1 - Hospede Pagina.: 01
+-———""2 2 ——— to=essas--=0=>0 00 000= nn nono +-————2 22.200. —
| Data | Descricao dos Produtos/Servicos Comanda | Valor
+->———————— VACAS ÉS Se e pm grass Ed +t--————— 2.2... 22.2 —
| |DIARIA |
[20/06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00
[21/06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00
| 06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00
[25/06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00
+-—-———————— CEE Sims Ss Dic E SÉ mm eme creo is +>———— 2020200000 —
DIARIA | 400,00
PO COCA me ne SE ensoeEdco ===... ===... —
GERALDO CARNEIRO TOTAL DO EXTRATO 400,00
TAXA SERVICO 0,00
TOTAL GERAL 400,00

a e |

RESERVADO

",3.316699743270874
31,32,,1.18062162399292
32,33,"HOTEI. SAO GERALDO
T. DE ALMEIDA - ME
RUA AUGUSTO SEVERO Nº 30 CENTRO 59650000
MOSSORO RN Fone.:8433312628 Fax.:8433312628
C.N.P.J 35.645.019/0001-70 Ins.Estadual:

+=>>200200202000 2002021212 22.222 2222200022 0202222222 2222222222 2222222222 22222222 222 — +
| Nr.da Reserva.: 00010314 Padrao/Tipo..: STD/DBL GERALDO CARNEIRO
| Chegada....... : 20/06/2021 dom Room Night...: 4 Saida.: 24/06/2021 qui |
| Nr.do Voucher.: / |
| Hospede (s)....: CLAUDIO PEREIRA DA COSTA/
| |
| Nome Empresa..: 00190-SECRETARIA ESPECIAL DE ADMINISTRAÇÃO DA
| SECRETARIA ESPECIAL DE ADMINISTRAÇÃO DA REPUPLICA |
| Telefone......: Map: Com Cafe |
| Quant. Pessoas.: 1/0 Forma de Pag.: 1 - Hospede Pagina.: 01 |
+-————————— +=>>2>2>0000000 0020020000 0002222222 2222222222 2 — — —— +--————— >>> —————— +
| Data | Descricao dos Produtos/Servicos Comanda | valor
+-————————— +=>>>00000000 0000000000 0022200022 2222222222 — — — ——— +--—————————————— +
| [DIARIA | |
[20/06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00 |
|2 06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00 |
asse 1 DIARIA INTEIRA 00000000 | 100,00 |
[23/06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00 |
+--———————— 4+=->>-2000>0>00000 0200000000 0020002022 2.2. 2222222 > —>—— — — —— +-->————————————— +
DIARIA | 400,00 |
-=>>>D>D>0000000000000000 0220000000 020002022 ————— +->——————0—0—>>—————+
GERALDO CARNEIRO TOTAL DO EXTRATO 400,00
TAXA SERVICO 0,00
TOTAL GERAL 400,00
A”

RESERVADO

E»...
",3.2829415798187256
33,34,,1.0848243236541748
34,35,"06:13:31 GerHotel 1.9.50.001 4 RESERV Ú 24/06/2021
================5D=====>===>>>===>=>=>-->>>.=>>==--—— 4. — ====pagiosp ===

HOTEI. SAO GEL LT iDbo
T. DE ALMEIDA - ME
RUA AUGUSTO SEVERO Nº 30 CENTRO 59650000

2
Gy

deem

MOSSORO RN Fone. :8433312628 Fax.:8433312628 4
C.N.P.J 35.645.019/0001-70 Ins.Estadual: 7 Á
EXTRATO DO APARTAMENTO 00303
ps es cicero e ST a a ei ES CEI Sp SS E q e e je e e e ae mr a e +
| Nr.da Reserva.: 00010327 Padrao/Tipo..: STD/DBL GERALDO CARNEIRO |
| Chegada.......: 20/06/2021 dom Room Night...: 4 Saida.: 24/06/2021 qui |
| Nr.do Voucher.: Z |
| Hospede (s)....: ANDERSON PARREIRAS RIEDEL LIMA/
| |
| Nome Empresa..: 00190-SECRETARIA ESPECIAL DE ADMINISTRAÇÃO DA
| SECRETARIA ESPECIAL DE ADMINISTRAÇÃO DA REPUPLICA |
| Telefone......: Map: Com Cafe |
| Quant. Pessoas.: 1/0 Forma de Pag.: 1 - Hospede Pagina.: 01 |
+—-————————— +-->—0020020202020202002020 2202202020 2202222022 2222222222 +-———0—0—0 >>> ———— +
| Data | Descricao dos Produtos/Servicos Comanda | valor
+-————————— +--0—00200 0002202022 2200022020 2220222222 2222222222 == —— +-—>>—— 000000 ————— +
| |DIARIA I I
[20/06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00 |
[21/06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00 |
| 06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00 |
[23/06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00 |
+-————————— +>>>>0>00>00>0>020>0>00 2000200202 2022002222 2222220222 = ——— +>>——— >>> ————— +
DIARIA | 400,00 |
=2220000000002000002000000 0220200222 0222202222 2222222222 2 = = == —— +-—————— 00002 ————+
GERALDO CARNEIRO TOTAL DO EXTRATO 400,00
TAXA SERVICO 0,00
TOTAL GERAL 400,00

RE

erqeo me remo mamae seo vp mam mts md
",3.7600290775299072
35,36,"as

ad
",0.9949371814727783
36,37,"desde ES dede Desc picedDas.-=scs e Da DELES DIES ESSES

| Nr.da Reserva.: 00010316 Padrao/Tipo..: STD/DBL GERALDO CARNEIRO

| Chegada.......: 20/06/2021 dom Room Night...: 4 Saida.: 24/06/2021 qui

| Nr.do Voucher.:

| Hospede (s)....: JOSE MEDEIROS DOS SANTOS/

|

| Nome Empresa..: 00190-SECRETARIA ESPECIAL DE ADMINISTRAÇÃO DA

| SECRETARIA ESPECIAL DE ADMINISTRAÇÃO DA REPUPLICA

| Telefone......: Map: Com Cafe

| Quant. Pessoas.: 1/0 Forma de Pag.: 1 - Hospede Pagina.: O1

+—-————————— +-->>00>0>02020000002020 2020222220 2022202222 2222222 = ————— —— +-——>————0 >>> —————

| Data | Descricao dos Produtos/Servicos Comanda | valor

+-————————— +>>2>00>000020 2002000000 0202222222 2022222222 —— ———— +-——>————————————

| |[DIARIA ol

[20/06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00

[24/06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00

Massas: 1 DIARIA INTEIRA 00000000 | 100,00

[23/06/2021 1 DIARIA INTEIRA 00000000 | 100,00

+>————————— +->>00000000200000200>>0 2020020222. 2.2.2 2222222 >> —>— ———— +-—>>>>—>—————————

DIARIA | 400,00

=||>>>>0>0202==>>>0000000020022 2222-22-22. —— — — — += ————

GERALDO CARNEIRO TOTAL DO EXTRATO 400,00
TAXA SERVICO 0,00 ,
TOTAL GERAL 400, SÁ

HOTEI. SAO G
T. DE ALMEIDA -— ME
RUA AUGUSTO SEVERO Nº 30 CENTRO 59650000
MOSSORO RN Fone. :8433312628 Fax.:8433312628

C.N.P.J 35.645.019/0001-70 Ins.Estadual:

é

meme reneememamo eras, miriam: atra, mom nose

",3.5780858993530273
37,38,,0.9659864902496338
38,39,"06:16:12 GerHotel 1.9.50.001 24/06/2021
HOTEI. SAO GERAIDO ? . a,
T. DE ALMEIDA - ME mm |
RUA AUGUSTO SEVERO Nº 30 CENTRO 59650000 pl
MOSSORO RN Fone.:8433312628 Fax.:8433312628 =
C.N.P.J 35.645.019/0001-70 Ins.Estadual: % ”

+ iu —————— — — — — — —

| Nr.da Reserva.: 00010333 Padrao/Tipo..: STD/DBL GERALDO CARNEIRO

| Chegada....... : 20/06/2021 dom Room Night...: 4 Saida.: 24/06/2021 qui

| Nr.do Voucher.: /

| Hospede (s)....: MARCO ANTONIO DE OLIVEIRA GOMES /

|

| Nome Empresa..: 00190-SECRETARIA ESPECIAL DE ADMINISTRAÇÃO DA

| SECRETARIA ESPECIAL DE ADMINISTRAÇÃO DA REPUPLICA

| Telefone...... : Map: Com Cafe

| Quant. Pessoas.: 1/0 Forma de Pag.: 1 - Hospede Pagina.: 01

+-————————— +->>>00000000 2020222000 0000220222 2202222222 — = ——— +-—————————0——————

| Data | Descricao dos Produtos/Servicos Comanda | valor

+-————————— +->>>000000 0020020000 0220000000 22222222 2222 — —— +-———————————————

| |DIARIA |

[20/06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00

|2 06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00

MD 06/2021 1 DIARIA INTEIRA 00000000 | 100,00

[23/06/2021 1 DIARIA INTEIRA 00000000 | 100,00

+-————————— +->0>000000002000000 2002020022 222222222 2222 > >> —— ———— +--——————————————

DIARIA | 400,00

e —— — ——— —— — — e — — — — — — — e e e em um e e e a a += ————

GERALDO CARNEIRO TOTAL DO EXTRATO 400,00
TAXA SERVICO 0,00
TOTAL GERAL 400,00

",3.386643171310425
39,40,,1.0084280967712402
40,41,"HOTEI. SÃO GERAI.DO
T. DE ALMEIDA - ME
RUA AUGUSTO SEVERO Nº 30 CENTRO 59650000
MOSSORO RN Fone. :8433312628 Fax.:8433312628
C.N.P.J 35.645.019/0001-70 Ins.Estadual:

+-->00—0 2000000222 2222222222 2222222222 2222222222 2222222222 2222222222 —— +
| Nr.da Reserva.: 00010332 Padrao/Tipo..: STD/DBL GERALDO CARNEIRO |
| Chegada.......: 20/06/2021 dom Room Night...: 4 Saida.: 24/06/2021 qui |
| Nr.do Voucher.: / |
| Hospede (s)....: JOANA MARTINS FERREIRA CORREIA/ |
| |
| Nome Empresa..: 00190-SECRETARIA ESPECIAL DE ADMINISTRAÇÃO DA
| SECRETARIA ESPECIAL DE ADMINISTRAÇÃO DA REPUPLICA |
| Telefone......: Map: Com Cafe |
| Quant. Pessoas.: 1/0 Forma de Pag.: 1 - Hospede Pagina.: O1 |
+-————————— +-->2>00>2002020 2200000002 0 2022220222 2202002222 2 22222 —— +>>——0——— 000 —————— +
| Data | Descricao dos Produtos/Servicos Comanda | Valor
+-—-———————— +=>>2>00000000 2020220000 0002220202 2222222 2222222222 — —— +--—————————————— —
| |IDIARIA | |
[20/06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00 |
[21/06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00 |
I 06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00 |
[23/06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00 |
+-————————— +->>>>>>000000 0000000000 200200220 2222222222 — — —— +--——>——————————— +
DIARIA | 400,00 |
===>>> 0>002000 0200202000 0020202222 222 — = === —— +-———>>> 0000 —————+
GERALDO CARNEIRO TOTAL DO EXTRATO 400,00
TAXA SERVICO 0,00

TOTAL GERAL

*

q

2

z ear amem arm arame
orem

E

ais

REGESVARA!
RESERVADO;

/
",3.1509621143341064
41,42,,1.3976478576660156
42,43,"06:13:11 GerHotel 1.9.50.001 ESERUA 24/06/2021
HOTEI. SÃO GERALD
T. DE ALMEIDA - ME 4
RUA AUGUSTO SEVERO Nº 30 CENTRO 59650000 É Pa,
MOSSORO RN Fone. :8433312628 Fax.:8433312628 =
C.N.P.J 35.645.019/0001-70 Ins.Estadual: 4 >
cocenccccconconoonoooDoococonemeneeennennconoconccacccncoococooo Sa  Bubica=
EXTRATO DO APARTAMENTO 00302 Gi
4+====>>20>0>0>0>00000000000 0000000000 2222220222 nn —— +
| Nr.da Reserva.: 00010326 Padrao/Tipo..: STD/DBL GERALDO CARNEIRO
| Chegada....... : 20/06/2021 dom Room Night...: 4 Saida.: 24/06/2021 qui |
| Nr.do Voucher.: / |
| Hospede (s)....: MARCO ROBERTO MARTINS/ |
| |
| Nome Empresa..: 00190-SECRETARIA ESPECIAL DE ADMINISTRAÇÃO DA |
| SECRETARIA ESPECIAL DE ADMINISTRAÇÃO DA REPUPLICA |
| Telefone......: Map: Com Cafe |
| Quant. Pessoas.: 1/0 Forma de Pag.: 1 - Hospede Pagina. 02. |
+---——————— +->>>==>>=>0>>>0>000000 0000000000 00-22. === === —— — —— +->>————————————— +
| Data | Descricao dos Produtos/Servicos Comanda | val or

+--———————— +->>00>00000>00>>000 0000000000 ==> 2002-2200 222 > > — = — +-——————————————— +
| |[DIARIA | I
[20/06/2021 1 DIARIA INTEIRA 00000000 | 100,00 |
|2 06/2021 1 DIARIA INTEIRA 00000000 | 100,00 |
| 06/2021 1 DIARIA INTEIRA 00000000 | 100,00 |
[23/06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00 |
+--———————— +=D>>>>0==0==00=0=>>>200000 0.000.202 222000 —>— —— ——— +-—-————————————— +
DIARIA | 400,00 |

l---->>>>>=== 0000 =000>0 0000000000 >= 0=00 0.0 — >>> === ane = ———— +->-——————0——————+
GERALDO CARNEIRO TOTAL DO EXTRATO 400,00
TAXA SERVICO 0,00
TOTAL GERAL 400,00

Pá

PÁ

acaso margem po crente

5

RESERVADO

ame mt ars cer ree meras

",4.692355155944824
43,44,"ja
",1.0564842224121094
44,45,"06:09:32 CGerHotel 1.9.50.,001

HOTEL. SAO GERAI.DO
T. DE ALMEIDA - ME
RUA AUGUSTO SEVERO Nº 30 CENTRO 59650000
MOSSORO RN Fone.:8433312628 Fax.:8433312628
C.N.P.J 35.645.019/0001-70 Ins.Estadual:

+=——-0>>0>>0 2220200000 0>02 2222... 2.222.222 2200000222 —— +
| Nr.da Reserva.: 00010322 Padrao/Tipo..: STD/DBL GERALDO CARNEIRO
| Chegada....... : 20/06/2021 dom Room Night...: 4 Saida.: 24/06/2021 qui |
| Nr.do Voucher.: / |
| Hospede (s)....: ANDREA MILHOMEM SEIXAS/ |
| |
| Nome Empresa..: 00190-SECRETARIA ESPECIAL DE ADMINISTRAÇÃO DA
| SECRETARIA ESPECIAL DE ADMINISTRAÇÃO DA REPUPLICA |
| Telefone... sei Map: Com Cafe |
| Quant. Pessoas.: 1/0 Forma de Pag.: 1 - Hospede Pagina.: 01 |
+-————————— +->D20>0020 0002001222 2222222222 2222202222 4022222 — +
| Data | Descricao dos Produtos/Servicos Comanda | Valor
+>-————————— +->>>—>>—0—0>0—0>0—0—0>0>0—0>0— 2002202002 2022222222 2022222222 — +-——————0———0—————— +
| |DIARIA | |
[20/06/2021 | 1 DIARIA INTEIRA 00000000 | 120,00 |
[21/06/2021 | 1 DIARIA INTEIRA 00000000 | 120,00 |
Das 2621; 1 DIARIA INTEIRA 00000000 | 120,00 |
[23/06/2021 | 1 DIARIA INTEIRA 00000000 | 120,00 |
+-————————— +-->———>——0—0—0—0 0200022022 — +-———— 0002020 ——— =
DIARIA | 480,00 |
==> —"">>—>>020—0——220—2 0220220202 22.22.2222 222222 2222222222 — +-——————— 2-0 ————+
GERALDO CARNEIRO TOTAL DO EXTRATO 480,00
TAXA SERVICO 00
TOTAL GERAL 480, DO, Ro ad
9
pA

",3.0520269870758057
45,46,,1.5577311515808105
46,47,"06:06:47 GerHotel 1.9.50.001 24/0

HOTEL. SAO GERALDO
T. DE ALMEIDA -— ME

* mw 4
RUA AUGUSTO SEVERO Nº 30 CENTRO 59650000 +
MOSSORO RN Fone.:8433312628 Fax.:8433312628 «
C.N.P.J 35.645.019/0001-70 Ins.Estadual: S

+->D>00000200 0020002020 2222222222 2222222222 2222222222 —— -
| Nr.da Reserva.: 00010317 Padrao/Tipo..: STD/DBL GERALDO CARNEIRO
| Chegada.......: 20/06/2021 dom Room Náght...: 4 Saida.: 24/06/2021 qui |
| Nr.do Voucher.: |
| Hospede (s)....: VICTOR BORN PORTELLA/
| |
| Nome Empresa..: 00190-SECRETARIA ESPECIAL DE ADMINISTRAÇÃO DA I
| SECRETARIA ESPECIAL DE ADMINISTRAÇÃO DA REPUPLICA |
| Telefone......: Map: Com Cafe |
| Quant. Pessoas.: 1/0 Forma de Pag.: 1 - Hospede Pagina.: 01 |
+-————————— +>>>>D>D>>00>0>0>0020 0200020020 0202022022 2 2222222222 00 = ———— +>>————0 >>> ———— +
| Data | Descricao dos Produtos/Servicos Comanda | val or |
+-————————— +>>000000 0002000202 2222222 — +-————— 0002 —————— +
I |[DIARIA | |
[20/06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00 |
|2 06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00 |
ds sa 1 DIARIA INTEIRA 00000000 | 100,00 |
[23/06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00 |
+-————————— +----0>000020 0202022022 2022022222 2222222222 — +>>———— 000000 ——— +
DIARIA | 400,00 |
=220000020202020 2002020220 2022222222 2 —————— +-—————————————— —+
GERALDO CARNEIRO TOTAL DO EXTRATO 400,00
TAXA SERVICO 0,00
TOTAL GERAL 400,004

6/2021
",4.63555121421814
47,48,"meat”
",1.1017324924468994
48,49,"06:12:22 3
HOTEI. SAO GERAI.
T. DE ALMEIDA -— ME
RUA AUGUSTO SEVERO Nº 30 CENTRO 59650000
MOSSORO RN Fone. :8433312628 Fax.:8433312628
C.N.P.J 35.645.019/0001-70 Ins.Estadual:
poe Es Trees. s-ncs sed E
EXTRATO DO APARTAMENTO 00219
a +
| Nr.da Reserva.: 00010324 Padrao/Tipo..: STD/DBL GERALDO CARNEIRO
| Chegada.......: 20/06/2021 dom Room Nióht...: 4 Saida.: 24/06/2021 qui |
| Nr.do Voucher.: |
| Hospede (s)....: ANA PAULA DE ALMEIDA KOBE/ |
| |
| Nome Empresa..: 00190-SECRETARIA ESPECIAL DE ADMINISTRAÇÃO DA
I SECRETARIA ESPECIAL DE ADMINISTRAÇÃO DA REPUPLICA |
| Telefone......: Map: Com Cafe |
| Quant.Pessoas.: 1/0 Forma de Pag.: 1 - Hospede Pagina.: 01 |
+>————————— +-->->—0—220000020202>20>0 2022002022 2222222222 — = — —— +>>—————0 000 —————— -
| Data | Descricao dos Produtos/Servicos Comanda | val or
+-————————— +=->>>00000000 2020002000 0 0002222220 0222 222222222 ————— +-——————————————— +
| |DIARIA | |
[20/06/2021] 1 DIARIA INTEIRA 00000000 | 100,00 |
I2 06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00 |
dos 2202 1 1 DIARIA INTEIRA 00000000 | 100,00 |
[23/06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00 |
+>————————— +=->>>0000000 0200020000 0020020022 22222222 222 >> —— —————— +-——————————————— +
DIARIA | 400,00 |
=>=>0=>=2==>->>==>0>0>00 0200200202 0200000022 = === +-—————————0——————+
GERALDO CARNEIRO TOTAL DO EXTRATO 400,00
TAXA SERVICO 0,00
TOTAL GERAL 400,00

à

RESERVADO

",3.9357669353485107
49,50,,0.9342179298400879
50,51,"HOTEL. SAO GERALD
T. DE ALMEIDA - ME
RUA AUGUSTO SEVERO Nº 30 CENTRO 59650000
MOSSORO RN Fone.:8433312628 Fax.:8433312628
C.N.P.J 35.645.019/0001-70 Ins.Estadual:

f-=T-—- ocean ca esassssssaso LD DcDssnsaceDS mal io = cocse +
| Nr.da Reserva.: 00010307 Padrao/Tipo..: STD/DBL GERALDO CARNEIRO
| Chegada.......: 20/06/2021 dom Room Night...:/ 4 Saida.: 24/06/2021 qui I
| Nr.do Voucher.: a I
| Hospede (s)....: EDUARDO WHITEFIELD NASCIMENTO DE SOUZA/ |
| |
| Nome Empresa..: 00190-SECRETARIA ESPECIAL DE ADMINISTRAÇÃO DA
I SECRETARIA ESPECIAL DE ADMINISTRAÇÃO DA REPUPLICA |
| Telefone......: Map: Com Cafe |
| Quant. Pessoas.: 1/0 Forma de Pag.: 1 - Hospede Pagina.: 01 |
+-————————— +=>>—-—>> 2020002022... 2.220.222 +-->——0 20220022 ——— +
| Data | Descricao dos Produtos/Servicos Comanda | valor |
+-————————— +=-====>>>2 2... 20222... +-—>—— 0002000 ——— +
| |IDIARIA | |
[20/06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00 |
|2 06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00 |
aos rea) 1 DIARIA INTEIRA 00000000 | 100,00 |
[23/06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00 |
+-————————— +=-=====—0 >>> > 200022202 DnnnDDDD apo DD +
DIARIA | 400,00 |
==—D—""""=——- 22 >> 222022222... 2222200000 00 —— e
GERALDO CARNEIRO TOTAL DO EXTRATO 400,00
TAXA SERVICO 0,00
TOTAL GERAL ORE

",3.6065003871917725
51,52,,1.2981183528900146
52,53,"15:30:35 GerHotel 1.9.50.001

HOTEI. SAO GERALD -
T. DE ALMEIDA - ME
RUA AUGUSTO SEVERO Nº 30 CENTRO 59650000
MOSSORO RN Fone.:8433312628 Fax.:8433312628
C.N.P.J 35.645.019/0001-70 Ins.Estadual:

21/06/2021

+-—>>2>>0—0—0——0—0—0—0>0—0 2020220222. 22.22.2222 222222222 2222222222 2222222222 === —— +
| Nr.da Reserva.: 00010306 Padrao/Tipo..: STD/DBL GERALDO CARNEIRO
| Chegada....... : 20/06/2021 dom Room Night...: À Saida.: 21/06/2021 seg |
| Nr.do Voucher.: À |
| Hospede (s)....: JAILSON OLIVEIRA DA SILVA/ |
| |
| Nome Empresa..: 00190-SECRETARIA ESPECIAL DE ADMINISTRAÇÃO DA
| SECRETARIA ESPECIAL DE ADMINISTRAÇÃO DA REPUPLICA I
| Telefone...... : 6134113219 Map: Com Cafe |
| Quant. Pessoas.: 1/0 Forma de Pag.: 1 - Hospede Pagina. 01 |
+-————————— +->>>>000000 0000020002 0220222222 — —— +-———— 00000 —————— +
| Data | Descricao dos Produtos/Servicos Comanda | valor
+-————————— +-->->——>020200000 0202020202 2022222220 2202202222 22222 —— +-————0>— >>> ————— +
| |IDIARIA | |
[20/06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00 |
+-=2>-—————— +->>>00002002020000000 2020220202 >22 2022022222 222222 >= => ———— +-——————————————— -
tw DIARIA | 100,00 |
=00>0>0>00>00020001021 0212222222 2222220222 22222 2222222222 = — = — —— +-———————0———————+
GERALDO CARNEIRO TOTAL DO EXTRATO 100,00
TAXA SERVICO 0,00
TOTAL GERAL 100,00

x

",3.1147773265838623
53,54,,1.1896538734436035
54,55,"06:03:48 GerHotel 1.9.50.001

HOTEI. SAO persa
T. DE ALMEIDA - ME/

RUA AUGUSTO SEVERO Nº 30 CENTRO 59650000 5
MOSSORO RN Fone. :8433312628 Fax.:8433312628 A ka
C.N.P.J 35.645.019/0001-70 Ins.Estadual: » Rubia CÊ
EXTRATO DO APARTAMENTO 00103
+====0======2==000=020=.[=000002.20.2=0[=2=.020202222020.20222.22=02202.2=0=0=.0[20=2.== === =——
| Nr.da Reserva.: 00010313 Padrao/Tipo..: STD/DBL GERALDO CARNEIRO
| Chegada....... : 20/06/2021 dom Room Night...: 4 Saida.: 24/06/2021 qui
| Nr.do Voucher.:
| Hospede (s)....: PAULO HENRIQUE DOMINGOS DE OLIVEIRA/
|
| Nome Empresa..: 00190-SECRETARIA ESPECIAL DE ADMINISTRAÇÃO DA
| SECRETARIA ESPECIAL DE ADMINISTRAÇÃO DA REPUPLICA
| Telefone......: Map: Com Cafe
| Quant. Pessoas.: 1/0 Forma de Pag.: 1 - Hospede Pagina.: 01
+-————————— +-->>->>00020002 0002022020 2220202222 2222222222 —— +->—>— >>> —————
| Data | Descricao dos Produtos/Servicos Comanda | valor
+—-————————— +->>>000002000>00>0 0220020220 2222222222 —————— +-———0—0————0—0—0—————
| |IDIARIA |
|120/06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00
|2 06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00
A aros | 1 DIARIA INTEIRA 00000000 | 100,00
[23/06/2021 | 1 DIARIA INTEIRA 00000000 | 100,00
+-————————— +->>>00>00>02002020000000220>0> 2222222222 222222222 —— —— ———— +-————>——————————
DIARIA | 400,00
e... — —— — — — — —— — — — — — — — +=. ————
GERALDO CARNEIRO TOTAL DO EXTRATO 400,00
TAXA SERVICO 0,00
TOTAL GERAL 400,00

Pd

Pd
",3.36690092086792
