,Número da Página,Texto da Página,Tempo de Processamento (s)
67,68,"13/12/2018 https://nfse-prd.manaus.am.gov.br/nfse/serviet/aprelnotafiscalxml?cn+BAnX7hxLYhF iukeH37USgHXCiaCK9PuXLFNsvpy8=

leme)

PREFEITURA DE MANAUS

Secretaria Municipal de Finanças, Tecnologia da
Informação e Controle Interno - SEMEF

NOTA FISCAL DE SERVIÇOS ELETRÔNICA - NFSe

A autenticidade desta nota pode ser confirmada

ISSQN

Prestador de Serviços

RM SERVIÇOS AUXILIARES DE TRANSPORTE AEREO LTDA
SANTOS DUMONT, 1350,

TARUMÃ, Telefone: 34642425.

cer 69041-000 - MANAUS - AM - BRASIL

crrcnp3 06.990.661/0026-46 Inscrição Municipal 21872301
dgomesOrmghs.com.br Inscrição Estadual

Tomador de Serviço
PRESIDENCIA DA REPUBLICA

PFICNPJ 00.394.411/0001-09

Endereço DOS TRES PODERES, sn, PALÁCIO DO PLAN
Bairro ZONA CIVICO-ADMINISTRATIVA, Telefone: .
ep 70100000

i NÃO LOCALIZADO! - DF - BRASIL Inscrição Municipal 1737
presidencia.gov.br' Inscrição Estadual

Email

'eduardo.souzaO

Discriminação do Serviço/Dados Adicionais

VENCIMENTO: 28/12/2018.

Descrição do serviço Quantidade Valor unitário Valor total

SERVIÇO DE FONIA 1 215,19
20.02-SERVIÇOS AEROPORTUÁRIOS, UTILIZAÇÃO DE AEROPORTO,
MOVIMENTAÇÃO DE PASSAGEIROS, ARMAZENAGEM DE QUALQUER NATUREZA,
Eni CAPATAZIA, MOVIMENTAÇÃO DE AERONAVES, SERVIÇOS DE APOIO
AEROPORTUÁRIOS, SERVIÇOS ACESSÓRIOS, MOVIMENTAÇÃO DE MERCADORIAS,
LOGÍSTICA E CONGÊNERES

Retenções

INSS(RS) PIS(R$) ofins(RS) «S.L.L(RS) IRRF(RS)

Outras Informações

- Competência: Dezembro/2018- ISS de responsabilidade do: Tomador de serviço-
Serviço Tributado no Município: MANAUS- Data do vencimento do ISS desta NFSE:
10/01/19- Operação com retenção de ISS por Substituição Tributária.

Atesto que o materia

“PSSCTIdi S/OU serviço constante
da Presente Nota Fiscal/Fatura foi recebido e
aceito e que os valores apresentados estão

corretos e em conformi DRE
midade
Empenho/Contrato. E º

https://nfse-prd.manaus.am.gov.br/nfse/servlet/aprelnotafiscalxmi?cn+BAnX7hxLYhFiukeH37USgHXCiaCK9PuXLFNsvpy8= 11
",5.779121398925781
68,69,"13/12/2018 https://nfse-prd.manaus.am.gov.br/nfse/servlet/aprelnotafiscalxmi?en+BAnX7hxLYhFiukeH37bY:

sssguia
| e 8.
Limnrir

PREFEITURA DE MANAUS
Secretaria Municipal de Finanças, Tecnologia da > notamanaus
Informação e Controle Interno - SEMEF

Código de verificação Data/Hora da emissão
95D4.68C1.F73A  |13/12/2018 - 13:27:34
Natureza da operação Número da Nota
Retenção do

ISSQN 47

Prestador de Serviços
RM SERVIÇOS AUXILIARES DE TRANSPORTE AEREO LTDA
SANTOS DUMONT, 1350,
TARUMÃ, Telefone: 34642425.
cep 69041-000 - MANAUS - AM - BRASIL
crrjcnp) 06.990.661/0026-46 Inscrição Municipal 21872301
dgomesOrmghs.com.br Inscrição Estadual
Tomador de Serviço
PRESIDENCIA DA REPUBLICA
PF/CNPI 00.394.411/0001-09
Endereço DOS TRES PODERES, sn, PALÁCIO DO PLA
UV Bairro ZONA CIVICO-ADMINISTRATIVA, Telefone: .

ep 70100000

NÃO LOCALIZADO! - DF - BRASIL Inscrição Municipal 1737
'eduardo.souzaQpresidencia.gov.br'

NOTA FISCAL DE SERVIÇOS ELETRÔNICA - NFSe

A autenticidade desta nota pode ser confirmada

em: nota.manaus.am.gov.br, informando o código de
verificação.

Email

Inscrição Estadual

Discriminação do Serviço/Dados Adicionais
01 ATENDIMENTO AEROTERRESTRE-TST-E190 1.850,00 1.850,00

VENCIMENTO: 27/12/2018.

20.02-SERVIÇOS AEROPORTUÁRIOS, UTILIZAÇÃO DE AEROPORTO,
MOVIMENTAÇÃO DE PASSAGEIROS, ARMAZENAGEM DE QUALQUER NATUREZA,
Serviço: CAPATAZIA, MOVIMENTAÇÃO DE AERONAVES, SERVIÇOS DE APOIO
AEROPORTUÁRIOS, SERVIÇOS ACESSÓRIOS, MOVIMENTAÇÃO DE MERCADORIAS,
LOGÍSTICA E CONGÊNERES
'alor do Serviço (RS) td. Desconto(RS) Dedução(RS) Base de Cálculo(RS) J|Aliquota(%) [Valor do ISS(R$) otal(R$)

00
VALOR TOTAL DA NOTA = R$ 1.850,00

INSS(RS) PIS(R$) ofins(R$) .S.L.L(R$) IRRF(R$)
0,00 0,00 0,00 0,00 0,00
ISSQN(RS) Outras Deduções(R$) otal das Retenções (R$) Valor Liquido da Nota(R$)

Outras Informações

- Competência: Dezembro/2018- ISS de responsabilidade do: Tomador de serviço-
Serviço Tributado no Município: MANAUS- Data do vencimento do ISS desta NFSE:
10/01/19- Operação com retenção de ISS por Substituição Tributária.

Atesto que o material s/ou serviço constante
da presente Nota Fiscal/Fatura foi recebido e
aceito e que os valores apresentados estão
corretos e em conformidade com o
Empenho/Contrato.

Em, 1% / AZ / IB

AROS
SA o

https://nfse-prd.manaus.am.gov.br/nfse/servlet/aprelnotafiscalxmi?en+BAnX7hxLYhFiukeH 37bY3Y0OYNUWSXWIqd3HSNo1Y= 1/1
",6.887261867523193
69,70,"413835 / 14123843

 LAGHETTO RIO

o UNR 1=28, 0600, 05
“ ES 1Alt=00000000004441

— TERN=19098146

— stcidizans

ENTO FISCAL

Nº

VANTE

EXIJA O DOCUME

COMPRO

Cc
TIPO

“ VALOR:

Safrapay

VISA - VIA Es TABELECIMENTO

q 0U0L-5?

p0C=290825

q

CREDITO À VISTA
VALOR:

ASSINATURA

da cm ea e sam ca e e

INAP8210190211M

Safrapay

VISA - VIA CLIENTE
LAGHETTO RIO

y LUCIO CUSTA
Agp 1529. Uh0, 0597 001754
51 hn=090000000044419

""0 DE JANEIRO RJ

95h50

DOC=290825

“— ta

NL-D

atue t+ +95
19

R$4060. 00
O TESS

um mem

ap a 2 =

UE 10424729035

INAPB21OL902n

Ê

4
Ed

A da o

EXCETO NAS OPERAÇÕES HÃO SUJE
01/98. 12X AU tolo

E
CONV ECF

AD Cras

€ ""'ETO NAS OPERA SMA
CE O 1/98 ÇÕES NÃO SUJEITAS

HC
conv EC

DIcKS

Scanned by CamScanner
",4.088054895401001
70,71,"- , n
» EA
| EFEITURA DA CIDADE DO RIO DE JANEIRO 000153585, —: TI
gs SECRETARIA MUNICIPAL DE FAZENDA &
Na NOTA FISCAL DE SERVIÇOS ELETRÔNICA - NFS-e 2510212019 18:56:55
am go de Verificação
QOENOFENON 157 PONENNE NDA - NOTA CARIOCA - 6X4D-RK2ZI

PRESTADOR DE SERVIÇOS

CPF/CNPJ: 29.060.059/0001-57 | Inscrição Municipal: 1.104.561-8 Inscrição Estadual: -—
Nome/Razão Social: LH BARRA RIO ADMINISTRACAO HOTEIS SPE LTDA

LACHETTO Nome Fantasia: Hotel Laghetto Stilo Barra Rio Tel : 2135099000
Stilo Endereço: AVN LUCIO COSTA 5650 - BARRA DA TIJUCA - CEP: 22630-012

Município: RIO DE JANEIRO UF: RJ E-mail: recepcaoQDlaghettobarrario.com.br

TOMADOR DE SERVIÇOS
CPF/CNPJ: 00.394.411/0001-09 Inscrição Municipal: ---= Inscrição Estadual: ----

Nome/Razão Social: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA

Endereço: dos Tres Poderes SN, PALACIO DO PLANALTO - Zona Civico-Administ Toi: ue
CEP: 70100-000

Município: BRASILIA UF: DF E-mail: magda.myronGBpresidencia.gov.br

DISCRIMINAÇÃO DOS SERVIÇOS
Versao 08.76
Dados Hospedagem:
Hospede: WILLIAN ALEXANDRE P SILVA
Outros Hospedes: LUCAS RODRIGUES RAMOS
UH: 719
Tipo de UH: STILO TRIPLO
Reserva: 1423835
Checkin: 18/02/2019
Checkout: 25/02/2019
Grupo:
Diaria 2030,00

VALOR DA NOTA = R$ 2.030,00

Serviço Prestado
09.01.01 - hospedagem, de qualquer natureza, em hotéis

Deduções (R$) Desconto Incond. (R$) |Base de Cálculo (R$) | Alíquota (%) Valor do ISS (R$) Crédito p/ IPTU (R$)
0,00 0,00 2.030,00 5,00% 101,50 0,00

OUTRAS INFORMAÇÕES
- Esta NFS-e foi emitida com respaldo na Lei nº 5.098 de 15/10/2009 e no Decreto nº 32.250 de 11/05/2010
- PROCON-RJ: Av. Rio Branco nº 25, 5º andar, tel 151: www.procon.rj.gov.br
- Data de vencimento do ISS desta NFS-e: 08/03/2019.
- Esta NFS-e não gera crédito para abatimento no IPTU
- Esta NFS-e substitui o RPS Nº 15445 Série E, emitido em 25/02/2019.
",5.311861991882324
71,72,"PREFEITURA DA CIDADE DO RIO DE JANEIRO a ii
00015360
SECRETARIA MUNICIPAL DE FAZENDA Fabr

NOTA FISCAL DE SERVIÇOS ELETRÔNICA - NFS-e Cod E
igo de Verificação
so - NOTA CARIOCA -
PRESTADOR DE SERVIÇOS
CPF/CNPJ: 29.060.059/0001-57 | Inscrição Municipal: 1.104.561-8 Inscrição Estadual: -—-
Nome/Razão Social: LH BARRA RIO ADMINISTRACAO HOTEIS SPE LTDA
Nome Fantasia: Hotel Laghetto Stilo Barra Rio Tel.: 2135099000
Endereço: AVN LUCIO COSTA 5650 - BARRA DA TIJUCA - CEP: 22630-012
Município: RIO DE JANEIRO UF: RJ E-mail: recepcaoQDlaghettobarrario.com.br
TOMADOR DE SERVIÇOS

CPF/CNPJ: 00.394.411/0001 -09 Inscrição Municipal: ---= Inscrição Estadual. ----

Nome/Razão Social: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA
dos Tres Poderes SN, PALACIO DO PLANALTO - Zona Civico-Administ Tel: —

Endereço: cep: 70100-000
Município: BRASILIA UF: DF E-mail: magda.myronQpresidencia.gov.br

DISCRIMINAÇÃO DOS SERVIÇOS

LAGHETTO
Stilo

Versao 08.76

Dados Hospedagem:

Hospede: JOSUE INACIO DOS SANTOS
Qutros Hospedes: ELIAS ALVES DOS SANTOS
UH: 718

Tipo de UH: STILO TRIPLO
Reserva: 1423843

Checkin: 18/02/2019

Checkout: 25/02/2019

Grupo:

Diaria 2030,00

VALOR DA NOTA = R$2.030,00 ,

Serviço Prestado
09.01.01 - hospedagem, de qualquer natureza, em hotéis

Deduções (R$) Desconto Incond. (R$) |Base de Cálculo (R$) Alíquota (%) Valor do ISS (R$) Crédito p/ IPTU (R$)
0,00 0,00 2.030,00 5,00% 101,50 0,00

OUTRAS INFORMAÇÕES
- Esta NFS-e foi emitida com respaldo na Lei nº 5.098 de 15/10/2009 e no Decreto nº 32.250 de 11/05/2010
- PROCON-RJ: Av. Rio Branco nº 25, 5º andar, tel 151: www.procon.rj.gov.br
- Data de vencimento do ISS desta NFS-e: 08/03/2019.

- Esta NFS-e não gera crédito para abatimento no IPTU.
- Esta NFS-e substitui o RPS Nº 15447 Série E, emitido em 25/02/2019.

",5.670255661010742
72,73,"LAGHETTO STILO BARRA RIO;
Extrato de Conta

Nome : ALEXANDRE ROMER NETO o » Fis kh: &
Empresa: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA Reserva: 14213874 Quo ed
Num. Doc:00394411000109 Class. Fiscal: ad/Cr1/Cr2: 2/0/0 Rupia O
Endereço:dos Três Poderes, SN PALACIO DO PLANALTO - Zona Funcionário:HUGOFALCAO? E

Brasília DF 70100-000 BRASIL Emissão: 25/02/2019 13:42
Chegada: 13/02/2019 23:40 Partida: 19/02/2019 08:46

CONTA ENCERRADA Hóspede: ROMER NETO, ALEXANDRE Num. Doc: 0897590376 Designação: Presidencia Da Republica

Data Origem Documento Descrição UH Hóspede(s) Empresa Saldo Usuário
T3/0202:33 ALEXANDRE RC UH: J0lDiaria  70L 290,00 290,00 FABIANOFERREIF
14/0201:1S ALEXANDRE RC UH: 701 Diaria 701 290,00 580,00 CAIOSOUZA
15/0200:55 ALEXANDRE RC UH: 701 Diaria 701 290,00 870,00 CAIOSOUZA
16/0202:35 ALEXANDRE RC UH: 701 Diaria 701 290,00 1.160,00 FABIANOFERREIF
17/0202:17 ALEXANDRE RC UH: 701 Diaria 701 290,00 1.450,00 FABIANOFERREIF
18/0202:37 ALEXANDRE R( UH: 701 Diaria 701 290,00 1.740,00 FABIANOFERREIF
25/0213:42 290807 SAFRAPAY CREDITO -1.740,00 0,00 HUGOFALCAO

uv Totais:

Resumo do Extrato

Hóspede: ROMER NETO, AL Designação: Presidencia Da Republica
Descrição Valor Total

Diaria 1740,00

SAFRAPAY CREDITO -1740,00

",4.068750381469727
73,74,"LAGHETTO STILO BARRA R

Extrato de Conta o A
3
Nome: ALESSANDRO C DO NASCIMENTO Uh: 703 % Rubrica ,S”
Empresa: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA Reserva: 1421395 9
Num. Doc:00394411000109 Class. Fiscal: Ad/Crl/Cr2: 2/0/0
Endereço:dos Três Poderes, SN PALACIO DO PLANALTO - Zona Funcionário:HUGOFALCAO
Brasília DF 70100-000 BRASIL Emissão: 25/02/2019 13:43
Chegada: 13/02/2019 23:52 Partida: 19/02/2019 08:41
CONTA ENCERRADA Hóspede: NASCIMENTO, ALESSANDRO C Num. Doc: 5853743015 Designação: Presidencia Da Republica
Data Origem Documento Descrição UH Hóspede(s) Empresa Saldo Usuário
13/0202:32 ALESSANDRO ( UH: 703 Diaria 703 290,00 290,00 FABIANOFERREIF
14/0201:1S ALESSANDRO ( UH: 703 Diaria 703 290,00 580,00 CAIOSOUZA
15/0200:55 ALESSANDRO (C UH: 703 Diaria 703 290,00 870,00 CAIOSOUZA
16/0202:35 ALESSANDRO (C UH: 703 Diaria 703 290,00 1.160,00 FABIANOFERREIF
17/0202:17 ALESSANDRO ( UH: 703 Diaria 703 290,00 1.450,00 FABIANOFERREIF
18/0202:37 ALESSANDRO C UH: 703 Diaria 703 290,00 1.740,00 FABIANOFERREIF

/0213:42 Presidencia 290807 SAFRAPAY CREDITO 701 -1.740,00 0,00 HUGOFALCAO
Totais:

Re
[LÁÓÃÃÃÕROX[ÍÂ[ÂÚÕGqQ([Qq.[.[[,,£,3=E RR

Resumo do Extrato

em

Hóspede: NASCIMENTO, ALI Designação: Presidencia Da Republica
Descrição Valor Total

Diaria 1740,00

SAFRAPAY CREDITO -1740,00

",4.805009365081787
74,75,"“Fon/03 E

Safrapay

VISA - VIA ESTABELECIMENTO

- LAGHETTO RIO

CNP J=29. 060, 055/ 0001-57
ESTAB=000000000044419

E TERH= 19098146 DOC=290807
25/02/0019 13:39:46 ONL-D
CARTÃO: pata r0h] O

CREDITO A VISTA
VALOR: send 00

rt eai es As Vo ci ias A So bad CA ce MAS DS cie do 0a ai MAIS vit eai Mao rea Ui cre ch a fis ni Mt ho ca ti Td

uu as tua ci mes mat nam mem eis at docs sus08 Uls Gio id nas ram mia + . =,
o sp sito — us vu vãs mas

ASSINATURA a
INAP8210190211M s

Scanned by CamScanner
",5.159978628158569
75,76,"Número da Nota
PREFEITURA DA CIDADE DO RIO DE JANEIRO 00015343;

SECRETARIA MUNICIPAL DE FAZENDA
25/02/2019 13:43:58
NOTA FISCAL DE SERVIÇOS ELETRÔNICA - NFS-e Código de Verificação
- NOTA CARIOCA - KFFL-DZLA
PRESTADOR DE SERVIÇOS

CPF/CNPJ: 29.060.059/0001-57 | Inscrição Municipal: 1.104.561-8 Inscrição Estadual: —
Nome/Razão Social: LH BARRA RIO ADMINISTRACAO HOTEIS SPE LTDA

LADRÃO Nome Fantasia: Hotel Laghetto Stilo Barra Rio Tel.: 2135099000
Stilo Endereço: AVN LUCIO COSTA 5650 - BARRA DA TIJUCA - CEP: 22630-012

Município: RIO DE JANEIRO UF: RJ E-mail: recepcaoQDlaghettobarrario.com.br

TOMADOR DE SERVIÇOS
CPF/CNPJ: 00.394.411/0001-09 Inscrição Municipal: ---- Inscrição Estadual: -—-

Nome/Razão Social: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA

Endereço: dos Tres Poderes SN, PALACIO DO PLANALTO - Zona Civico-Administ Tel: —
CEP: 70100-000

Município: BRASILIA UF: DF E-mail: magda.myronGBpresidencia.gov.br

DISCRIMINAÇÃO DOS SERVIÇOS
Versao 08.76
Dados Hospedagem:
Hospede: ALESSANDRO C DO NASCIMENTO
Outros Hospedes: JOAO BATISTA DE O PINTO
UH: 703
Tipo de UH: STILO TWIN
Reserva: 1421395
Checkin: 13/02/2019
Checkout: 19/02/2019
Grupo:
Diaria 1740,00

VALOR DA NOTA = R$ 1.740,00

Serviço Prestado
09.01.01 - hospedagem, de qualquer natureza, em hotéis

Deduções (R$) Desconto Incond. (R$) |Base de Cálculo (R$) Alíquota (%) Valor do ISS (R$) Crédito p/ IPTU (R$)
0,00 0,00 1.740,00 5,00% 87,00 0,00

OUTRAS INFORMAÇÕES
- Esta NFS-e foi emitida com respaldo na Lei nº 5.098 de 15/10/2009 e no Decreto nº 32.250 de 11/05/2010
- PROCON-RJ: Av. Rio Branco nº 25, 5º andar, tel 151: www.procon.rj.gov.br
- Data de vencimento do ISS desta NFS-e: 08/03/2019.
- Esta NFS-e não gera crédito para abatimento no IPTU.
- Esta NFS-e substitui o RPS Nº 15429 Série E, emitido em 25/02/2019.

",7.411559343338013
76,77,"PREFEITURA DA CIDADE DO RIO DE JANEIRO

SECRETARIA MUNICIPAL DE FAZENDA E
NOTA FISCAL DE SERVIÇOS ELETRÔNICA - NFS-e Eua dra
se - NOTA CARIOCA -
PRESTADOR DE SERVIÇOS
CPF/CNPJ: 29.060.059/0001-57 | Inscrição Municipal: 1.104.561-8 Inscrição Estadual: --—
Nome/Razão Social: LH BARRA RIO ADMINISTRACAO HOTEIS SPE LTDA
Nome Fantasia: Hotel Laghetto Stilo Barra Rio Tel.: 2135099000
Endereço: AVN LÚCIO COSTA 5650 - BARRA DA TIJUCA - CEP: 22630-012
Município: RIO DE JANEIRO UF: RJ E-mail: recepcao(Dlaghettobarrario.com.br
TOMADOR DE SERVIÇOS

CPF/CNPJ: 00.394.411/0001-09 Inscrição Municipal: --—- Inscrição Estadual. -—-

Nome/Razão Social: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA
dos Tres Poderes SN, PALACIO DO PLANALTO - Zona Civico-Administ Tel: —

Endereço: cgp: 70100-000
Município: BRASILIA UF: DF E-mail: magda.myronGbpresidencia.gov.br

DISCRIMINAÇÃO DOS SERVIÇOS

LAGHETTO
Stilo

Versao 08.76

Dados Hospedagem:

Hospede: ALEXANDRE ROMER NETO
Outros Hospedes: LUIZ GUSTAVO RAMOS SOUZA
UH: 701

Tipo de UH: STILO TWIN
Reserva: 1421387

Checkin: 13/02/2019

Checkout: 19/02/2019

Grupo:

Diaria 1740,00

am eia EE
ura € tanmoo
me mn mm e.
bj) Musa Evi

VALOR DA NOTA = R$ 1.740,00

Serviço Prestado
09.01.01 - hospedagem, de qualquer natureza, em hotéis

Deduções (R$) Desconto Incond. (R$) |Base de Cálculo (R$) | Alíquota (%) Valor do ISS (R$) Crédito p/ IPTU (R$)
0,00 0,00 1.740,00 5,00% 87,00 0,00

OUTRAS INFORMAÇÕES
- Esta NFS-e foi emitida com respaldo na Lei nº 5.098 de 15/10/2009 e no Decreto nº 32.250 de 11/05/2010
- PROCON-RJ: Av. Rio Branco nº 25, 5º andar, tel 151: wmw.procon.rj.gov.br
- Data de vencimento do ISS desta NFS-e: 08/03/2019.

- Esta NFS-e não gera crédito para abatimento no IPTU.
- Esta NFS-e substitui o RPS Nº 15428 Série E, emitido em 25/02/2019.

",5.501413345336914
77,78,"LAGHETTO STILO BAR pa a

Extrato de Conta porá, ag,
Nome: GABRIEL NARINHO DA SANTOS Uhs dad E op %,
Empresa: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA Reserva! MaLaMg E 6
Num. Doc:00394411000109 Class. Fiscal: ad/Cri/Crêt 2/0/0 q sa pu
Endereço:dos Três Poderes, SN PALACIO DO PLANALTO = Zona runclonárLoiRITALIMO, “Rubrica
Brasília DF 70100-000 BRASTI mmLasão! 04/04/20 PRE dá
Chegada: 25/02/2019 14:55 Partida; 04/03/2019 41:40

tibepado: SANTOS, GABRIEL MARINHO D Num. Doc: 4324708681 Desisnaçda:Presidarrarêa Republica
cum Hóspede(s) Empresa Saldo Usuário

290,00 290,00 CATONQUIZA
290,00 500,00 CALONOUZA
290,00 70,00 FANLAHOFERRE |
290,00 1.160,00 FARTANOFERHE Li
290,00 1.450,00 RORBRTAMADE ho
550,00 2.000,00 CATOBOUZA
550,00 2.590,00 CALOBOUZA

Scanned by CamScanner
",7.790714263916016
78,79,"LAGHETTO STILO BARRA RIO

Extrato de Conta
Nome : WESLEY ANDRADE SOUZA Uh: 716 RO, op
Empresa: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA Reserva: 1421 oh *
Num. Doc:00394411000109 Class. Fiscal: Ad/Crl/Cr2: 2/0/0 Eis. tm O
4 e

Endereço:dos Três Poderes, SN PALACIO DO PLANALTO - Zona Funcionário:ERI TOShy— a

Brasília DF 70100-000 BRASIL ERIESEO TT casro Mu gopanricea
Chegada: 25/02/2019 15:20 Partida: 04/03/2019 09:42 “a 4 hd]

Hóspede: SOUZA, WESLEY ANDRADE Num. Doc: 4385434387 Designação: Presidencia Da Republica

Data Origem Documento Descrição UH Hóspede(s) Empresa Saldo Usuário
25/0200:45 WESLEY ANDRIZ UH: 716 Diaria 716 290,00 290,00 CAIOSOUZA
26/0200:5€ WESLEY ANDRZ UH: 716 Diaria 716 290,00 580,00 CAIOSOUZA
27/0201:5S WESLEY ANDRI UH: 716 Diaria 716 290,00 870,00 FABIANOFERREIF
28/0202:4C WESLEY ANDRZ UH: 716 Diaria 716 290,00 1.160,00 FABIANOFERREIE
01/0303:32 WESLEY ANDRZ UH: 716 Diaria 716 290,00 1.450,00 ROBERTAMADEIRE
02/0301:43 WESLEY ANDRI UH: 716 Diaria 716 550,00 2.000,00 CAIOSOUZA
03/0302:51 WESLEY ANDRZ UH: 716 Diaria 716 550,00 2.550,00 CAIOSOUZA

o: 239781/3 SAFRAPAY CREDITO -2.550,00 0,00 ERIKAMATOS
Totais:

—————wwW]W]][LWLWL]]]W[W[W[WwWwWwWwWwWwWwWww>—>——>—>—w—wWw————— TT TT PTTD>[>[[][]D]D—
TE RXÀRERK+XR+ÀÀÀÀÉÉÉÉÉÉÉÉÉÉÉÉÉÉÉ...lt&t&<&tt

Resumo do Extrato

WWW

Hóspede: SOUZA, WESLEY, Designação: Presidencia Da Republica
Descrição Valor Total

Diaria 2550,00

SAFRAPAY CREDITO -2550,00

",3.973626136779785
79,80,"LAGHETTO STILO BARRA RIO
Extrato de Conta

Nome : EDILBERTO LOPES DOS REIS Uh: 1115 & no À
Empresa: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA Reserva: 1421840... dá e
Num. Doc:00394411000109 Class. Fiscal: ad/Crl/Cr2: 1/0/0 8 “Ros q
Endereço:dos Três Poderes, SN PALACIO DO PLANALTO - Zona Funcionário :BRIKAMATES Rubrica Ss

Brasília DF 70100-000 BRASIL Emissão:  15/03/201%MW95:26
Chegada: 25/02/2019 12:01 Partida: 04/03/2019 12:42 erra emana

Hóspede: REIS, EDILBERTO LOPES DOS Num. Doc: 4577202921 Designação: Presidencia Da Republica

Data Origem Documento Descrição UH Hóspede(s) Empresa Saldo Usuário
25/0200:45 EDILBERTO LC UH: 1115 Diaria 1415 290,00 290,00 CAIOSOUZA
26/0200:58 EDILBERTO LC UH: 1115 Diaria 1115 290,00 580,00 CAIOSOUZA
27/0201:5S EDILBERTO LC UH: 1115 Diaria 11145 290,00 870,00 FABIANOFERREIF
28/0202:4C EDILBERTO LC UH: 1115 Diaria 1115 290,00 1.160,00 FABIANOFERREIF
01/0303:31 EDILBERTO LC UH: 1115 Diaria 1115 290,00 1.450,00 ROBERTAMADEIR?Z
02/0301:42 EDILBERTO LC UH: 1115 Diaria 1115 550,00 2.000,00 CAIOSOUZA
03/0302:51 EDILBERTO IC UH: 1115 Diaria 1115 550,00 2.550,00 CAIOSOUZA

o 239781/4 SAFRAPAY CREDITO -2.550,00 0,00 ERIKAMATOS
Totais:

[WWW WwWwWwWwWwWw>w>w>————wWwWwWwWw—w—>————— TT PTTDDDDDD[]]———
[22]2]]==]3]3]ÊÃÉÕÃÀÕÀ,,ÀXÀ,XRÉÀXÀXÀRÀe.e.eeeeeeeee+eeeeeeeee.ee.eeee-

Resumo do Extrato

NN[[[WwWw])]1]1]N]]]]]WWW00]W>—N—"" >> ———

Hóspede: REIS, EDILBERTO Designação: Presidencia Da Republica
Descrição Valor Total

Diaria 2550,00

SAFRAPAY CREDITO -2550,00

",5.970754384994507
80,81,"TT AGHENOSTILOBARRARIO aço

ento, O),
4a %

Extrato de Conta É 24 %
Nome: LEONARDO MACEDO DO NASCIMENTO Uh; = 8 = 7
Empresa: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA Reserva: 142187 >
Num. Doc:00394411000109 class. Fiscal: Ad/Crl/Cr2: 2/0/0 Rubrica ps”
Endereço:dos Três Poderes, SN PALACIO DO PLANALTO - Zona Funcionário:RITALIMA

Brasília DF 70100-000 BRASIL Emissão: — 04/

Chegada: 25/02/2019 14:53 Partida:04/03/2019 11:49 Ea pas pa

Hóspede: NASCIMENTO, LEONARDO MAC Num. Doc:

Designação: Presidencia Da Republica

Data Origem Docu — Origem Documento Descrição UH Hóspede(s) Empresa Saldo Usuário
25/0200:45 LEONARDO NAC UHs ISIS Diario FE 795,00 30,00 CAIOSGUEA

26/0200:58 LEONARDO MAC UH: 1218Diaria 1218 290,00 580,00 CATOSQUIA
27/0201:59 LEONARDO MAC UH: 1218 Diaria 1218 290,00 870,00 FABIANOFERRE IS
28/0202:40 LEONARDO MAC UK: 1218Diaria 1218 290,00 1.160,00 FABIANOFERRSTE
91/0303:32 LEONARDO MAC UK: 1218 Diaria 1218 290,00 1.450,00 ROBERTAMADEIA:
02/0301:42 LEONARDO MAC UH: 1218 Diaria 1218 550,00 2.000,00 CArOSQUIA
1218 Diaria 1218 550,00 2.550,00 CAIOSOUEA

otais: 2.550,00
Resumo do Extrato

Designação: Presidencia Da Republica

Valor Total
2550,00

Scanned by CamScanner
",6.730738639831543
81,82,"Safrapay

VISA - VIA ESTABELECIMENTO
LAGHETTO RIO

CHE 1=79, 60, Ub4 Guy =D 7
ESTAB=000000000044419

TERN=19098146 DOC=290970

15/03/2019 14:56:50 OML-D

CARTAO: SESI RADARA ns) k]

CREDITO A VISTA

VALOR: R$10200.00

NIDA AEDI
INAP8210190211M

421 GS / 424859
[uz 1869/1421 840

Safrapay

VISA - VIA CLIENTE

LAGHETTO RIO

AV UUCIO COSTA AA
CHP 1275. 060 054 vODL=-57
ESTAB=000000050044314

RIO DE JANCIHO R$

TERH=19098146 DOC=296970
15/03/2819 14:56:50  OML-D
CARTAO: ars estas ereg5IG

CREDITO A VISTA
VALOR: R$10200.00

ESUE19448640612 auT=z397m
INAPEZIG)SO2L1A

",3.073216676712036
